Date;MICROSOFT ;CREDIT SUISSE ASST.MAN. ;BOEING ;COCA COLA ;NIKE
23/10/1992;5.54;8.38;18.37;20;19.37
26/10/1992;5.62;8.5;17.88;20.37;19.31
27/10/1992;5.5;8.5;18.25;20.69;19.22
28/10/1992;5.53;8.38;18.06;20.69;19.37
29/10/1992;5.62;8.5;18.06;20.75;19.34
30/10/1992;5.55;8.38;18;20.31;19.47
2/11/1992;5.6;8.38;18.5;20.75;19.97
3/11/1992;5.52;8.38;18.19;20.37;20.56
4/11/1992;5.53;8.25;18.31;20.12;20.28
5/11/1992;5.74;8.25;18.12;20.44;20.19
6/11/1992;5.8;8.38;17.94;20.44;20.87
9/11/1992;5.74;8.38;18.06;20.56;20.97
10/11/1992;5.8;8.38;17.88;20.44;21.09
11/11/1992;5.86;8.5;17.56;20.94;21.06
12/11/1992;5.84;8.38;17.62;20.5;21.19
13/11/1992;5.83;8.5;17.62;20.75;21.37
16/11/1992;5.8;8.5;17.56;20.44;21.5
17/11/1992;5.62;8.5;17.25;20.37;21.81
18/11/1992;5.75;8.63;17.25;20.37;21.78
19/11/1992;5.87;8.63;16.87;20.37;21.81
20/11/1992;5.94;8.5;17.12;20.44;21.97
23/11/1992;5.53;8.5;17.5;20.37;22.09
24/11/1992;5.72;8.38;17.31;20.25;22.19
25/11/1992;5.7;8.5;16.94;20.31;21.81
26/11/1992;5.7;8.5;16.94;20.31;21.81
27/11/1992;5.73;8.38;17.44;20.19;21.91
30/11/1992;5.82;8.5;17.56;19.87;21.56
1/12/1992;5.82;8.63;17.5;19.81;21.22
2/12/1992;5.67;8.63;17;19.75;20.84
3/12/1992;5.73;8.63;17.25;19.75;20.91
4/12/1992;5.73;8.75;17.25;19.81;21.19
7/12/1992;5.84;8.5;17.44;20;21.47
8/12/1992;5.78;8.5;17.31;20.06;21.34
9/12/1992;5.75;8.5;17.31;19.94;21.56
10/12/1992;5.56;8.5;17.12;19.87;21.72
11/12/1992;5.4;8.5;17.19;19.94;21.81
14/12/1992;5.45;8.38;17.31;19.75;21.75
15/12/1992;5.4;8.5;17.37;20.31;22.22
16/12/1992;5.44;8.38;17.37;20.31;22.16
17/12/1992;5.62;8.5;17.62;20.75;22.16
18/12/1992;5.62;8.5;17.88;21.87;22.09
21/12/1992;5.66;8.5;18.44;21.75;21.62
22/12/1992;5.48;8.5;18.69;21.81;21.5
23/12/1992;5.45;8.38;19.31;21.81;21.09
24/12/1992;5.45;8.5;19.62;21.75;21.19
25/12/1992;5.45;8.5;19.62;21.75;21.19
28/12/1992;5.47;8.25;19.44;21.75;20.97
29/12/1992;5.41;8.38;19.81;21.5;20.97
30/12/1992;5.37;8.5;19.75;21.37;21
31/12/1992;5.34;8.38;20.06;20.94;20.75
1/01/1993;5.34;8.38;20.06;20.94;20.75
4/01/1993;5.32;8.25;19.81;21;20.81
5/01/1993;5.41;8.25;20;20.56;20.41
6/01/1993;5.56;8.25;20.12;20.69;20.28
7/01/1993;5.45;8.5;20.12;20.31;20.44
8/01/1993;5.45;8.13;19.5;20.12;20
11/01/1993;5.57;8.13;19.13;20.37;20.31
12/01/1993;5.61;8.38;19.13;20.5;20.22
13/01/1993;5.7;8.25;19.13;20.69;20.53
14/01/1993;5.7;8.38;18.75;21.62;21.56
15/01/1993;5.61;8.38;18.62;21.62;21.28
18/01/1993;5.58;8.63;18.81;21.56;21.12
19/01/1993;5.52;8.63;18.5;21;21
20/01/1993;5.52;8.63;18.37;20.87;21.06
21/01/1993;5.59;8.75;18.19;20.94;21.06
22/01/1993;5.59;8.63;18.06;20.5;20.62
25/01/1993;5.53;8.63;18.44;20.87;20.62
26/01/1993;5.5;8.63;17.75;21.06;20.66
27/01/1993;5.39;8.5;17.31;20.75;20.22
28/01/1993;5.44;8.63;17.62;20.62;20.25
29/01/1993;5.41;8.63;17.62;21.19;20.41
1/02/1993;5.47;8.88;18;21.5;21.03
2/02/1993;5.56;8.88;17.94;21.06;21.19
3/02/1993;5.52;8.75;17.81;20.94;21.5
4/02/1993;5.31;8.75;17.5;20.87;21.94
5/02/1993;5.56;8.75;17.81;20.62;21.25
8/02/1993;5.36;8.75;17.69;20.56;20.47
9/02/1993;5.24;8.63;17.62;20.37;20.37
10/02/1993;5.34;8.88;17.5;20.25;20.25
11/02/1993;5.33;8.88;17.19;20.31;20.62
12/02/1993;5.23;8.75;17.19;20.25;20.53
15/02/1993;5.23;8.75;17.19;20.25;20.53
16/02/1993;5.01;8.75;16.87;20.31;18.25
17/02/1993;5.02;9;16.87;20.44;18.09
18/02/1993;5.1;9;16.94;20.62;18
19/02/1993;4.98;9;16.81;20.87;17.72
22/02/1993;4.8;9;17.19;20.62;16.5
23/02/1993;4.97;9;17.31;20.69;17.31
24/02/1993;5.24;8.88;17.37;21;17.75
25/02/1993;5.27;9;17.31;21.12;17.78
26/02/1993;5.21;8.88;17.19;21.19;18.03
1/03/1993;5.09;8.88;17;21.06;18.19
2/03/1993;5.29;9;17.06;21.56;19
3/03/1993;5.3;9;17.25;21.37;18.72
4/03/1993;5.23;8.88;17.25;21.56;17.91
5/03/1993;5.17;8.88;17.31;21.44;17.62
8/03/1993;5.23;9;17.25;21.87;18.34
9/03/1993;5.27;9;17.06;21.56;18.28
10/03/1993;5.31;9;17.44;21.44;18.59
11/03/1993;5.41;9;17.31;21.37;18.19
12/03/1993;5.56;8.88;17.62;21.12;17.94
15/03/1993;5.48;8.88;17.81;21.5;19.09
16/03/1993;5.48;8.88;17.5;21.56;19.06
17/03/1993;5.34;9;17.19;21.31;18.87
18/03/1993;5.33;9;17.25;21.44;19.22
19/03/1993;5.27;8.88;17.31;21.19;19.06
22/03/1993;5.21;9;17.25;21;19.34
23/03/1993;5.2;9;17.69;20.75;19.19
24/03/1993;5.39;8.88;17.37;20.94;19.44
25/03/1993;5.46;9.13;17.69;21.31;19.66
26/03/1993;5.41;9;17.5;20.81;19.06
29/03/1993;5.44;9;17.69;20.94;19.06
30/03/1993;5.69;9;17.81;21.5;19.22
31/03/1993;5.78;9;17.5;21.31;19.16
1/04/1993;5.81;9.13;17.44;21.44;18.91
2/04/1993;5.61;8.88;17.25;21;18.53
5/04/1993;5.72;9.13;17.44;20.5;18.37
6/04/1993;5.61;9;17.56;20;17.44
7/04/1993;5.64;9;18.12;19.75;18.06
8/04/1993;5.56;9;18.06;19.87;17.87
9/04/1993;5.56;9;18.06;19.87;17.87
12/04/1993;5.63;9;18.37;19.69;18.37
13/04/1993;5.55;9;18.37;19.56;18.72
14/04/1993;5.56;9.13;18.37;19.94;18.37
15/04/1993;5.45;9.13;18.5;19.81;18.37
16/04/1993;5.44;9.25;18.87;19;18.16
19/04/1993;5.44;9.13;18.81;19.06;17.81
20/04/1993;5.42;9.25;18.5;19.25;17.94
21/04/1993;5.3;9;18.75;19.5;18
22/04/1993;5.2;9.25;18.94;19.44;17.62
23/04/1993;5.09;9.25;19;19.44;17.56
26/04/1993;5.02;9.25;18.69;19.81;17.56
27/04/1993;5.16;9.13;18.94;19.81;17.53
28/04/1993;5.37;9.13;18.69;19.69;17.5
29/04/1993;5.34;9;19;19.87;17.22
30/04/1993;5.34;9.13;19;19.69;17.06
3/05/1993;5.38;9;18.94;19.81;17.44
4/05/1993;5.5;9;19.25;19.69;17.28
5/05/1993;5.58;9.13;19.5;19.62;17.47
6/05/1993;5.45;9.13;19.75;19.44;17.34
7/05/1993;5.44;9;19.5;19.37;17.69
10/05/1993;5.57;9.25;19.13;19.56;18.22
11/05/1993;5.48;9.13;19.5;20.06;18.47
12/05/1993;5.39;9.25;19.69;19.87;18.62
13/05/1993;5.36;9.13;19.75;19.62;18.19
14/05/1993;5.34;9.13;19.94;19.94;18.28
17/05/1993;5.41;9.25;20.06;20.06;18.34
18/05/1993;5.53;9.13;20;20;18.59
19/05/1993;5.78;9.25;20.25;20.69;19.12
20/05/1993;5.88;9.25;20.31;21.06;18.87
21/05/1993;5.78;9.25;20;20.5;18.28
24/05/1993;5.76;9.13;20.06;20.5;18.69
25/05/1993;5.7;9.13;20.12;20.56;18.5
26/05/1993;5.95;9.25;20;20.75;18.66
27/05/1993;5.88;9.13;19.94;20.62;18.62
28/05/1993;5.79;9.25;19.81;20.75;18.12
31/05/1993;5.79;9.25;19.81;20.75;18.12
1/06/1993;6.02;9.25;19.87;20.75;18.66
2/06/1993;5.98;9.25;19.87;20.81;18.28
3/06/1993;5.91;9.13;19.81;20.62;18.12
4/06/1993;5.87;9.13;19.81;20.56;17.75
7/06/1993;5.83;9;19.44;20.5;17.5
8/06/1993;5.77;9;19.13;20.31;17.12
9/06/1993;5.69;9.13;19.37;19.94;17.31
10/06/1993;5.7;9.13;19.19;20.5;17.19
11/06/1993;5.59;9.13;19.44;20.87;17.12
14/06/1993;5.77;9.13;19.44;20.94;17.03
15/06/1993;5.78;9;19.62;20.94;16.66
16/06/1993;5.7;9.25;19.69;21;16.81
17/06/1993;5.68;9.25;19.37;21.12;16.72
18/06/1993;5.47;9.25;19.37;20.75;15.5
21/06/1993;5.54;9.25;19.25;20.62;14.47
22/06/1993;5.5;9.25;19.13;20.56;14.25
23/06/1993;5.54;9.25;19.37;20.87;13.63
24/06/1993;5.53;9.25;19.13;21.31;13.53
25/06/1993;5.53;9.13;19.13;21.31;14.09
28/06/1993;5.64;9.25;18.87;21.62;14.09
29/06/1993;5.56;9.13;18.75;21.69;13.75
30/06/1993;5.5;9.13;18.5;21.5;13.78
1/07/1993;5.45;9.25;18.5;21.5;13.63
2/07/1993;5.45;9.38;18.37;21.37;13.66
5/07/1993;5.45;9.38;18.37;21.37;13.66
6/07/1993;5.37;9.25;18.25;20.94;13.56
7/07/1993;5.21;9.25;18.19;21.44;13.63
8/07/1993;5.3;9.38;18.56;21.81;14
9/07/1993;5.29;9.38;18.69;21.69;13.78
12/07/1993;5.23;9.38;18.69;22.12;13.91
13/07/1993;5.17;9.25;18.75;21.87;13.88
14/07/1993;5.27;9.5;18.87;22.19;14.25
15/07/1993;5.22;9.38;18.75;22.25;14.44
16/07/1993;5.07;9.63;18.69;22.06;14.28
19/07/1993;4.92;9.38;18.81;22.19;14.13
20/07/1993;5.03;9.5;19;22.31;14.06
21/07/1993;4.94;9.63;19.06;22.12;13.97
22/07/1993;4.85;9.38;18.75;21.87;13.91
23/07/1993;4.85;9.5;18.87;22;13.91
26/07/1993;4.89;9.5;19.31;21.87;13.91
27/07/1993;4.72;9.38;19.31;21.75;14
28/07/1993;4.89;9.38;19.25;21.81;13.88
29/07/1993;4.94;9.38;19.56;22;14
30/07/1993;4.62;9.38;19.69;21.62;14.06
2/08/1993;4.55;9.5;19.5;21.75;14.13
3/08/1993;4.56;9.5;19.44;21.69;14.09
4/08/1993;4.56;9.5;19.13;21.37;13.97
5/08/1993;4.67;9.38;19.06;21.56;13.78
6/08/1993;4.58;9.38;19.44;21.31;13.97
9/08/1993;4.56;9.38;19.56;21.56;13.78
10/08/1993;4.44;9.5;19.37;21.37;13.28
11/08/1993;4.52;9.38;19.44;21.87;12.47
12/08/1993;4.62;9.5;19.37;21.25;12.84
13/08/1993;4.7;9.5;19.19;21.37;13.06
16/08/1993;4.86;9.38;19.06;21;13.44
17/08/1993;4.83;9.38;19.19;21.25;13.25
18/08/1993;4.83;9.13;19.5;21.37;13.31
19/08/1993;4.64;9.38;19.87;21.87;13.63
20/08/1993;4.77;9.38;19.75;21.75;13.56
23/08/1993;4.81;9.25;19.69;21.81;13.91
24/08/1993;4.74;9.38;19.56;22.06;14.16
25/08/1993;4.64;9.25;19.62;21.56;13.81
26/08/1993;4.51;9.25;19.5;21.44;13.72
27/08/1993;4.49;9.38;19.44;21.44;13.34
30/08/1993;4.54;9.38;19.5;21.56;13.31
31/08/1993;4.7;9.25;19.81;21.69;13.47
1/09/1993;4.8;9.25;19.81;21.31;13.53
2/09/1993;4.79;9.25;19.81;21.31;13.44
3/09/1993;4.73;9.38;19.81;21.56;13.03
6/09/1993;4.73;9.38;19.81;21.56;13.03
7/09/1993;4.67;9.25;19.94;21.5;12.81
8/09/1993;4.66;9.38;19.75;21.56;12.78
9/09/1993;4.77;9.25;19.94;21.56;13.03
10/09/1993;4.87;9.25;20.19;22;12.94
13/09/1993;4.77;9.25;20.19;22.25;12.84
14/09/1993;4.7;9.13;20;22.06;12.5
15/09/1993;4.78;9.25;20.06;21.94;12.19
16/09/1993;4.75;9.25;19.94;21.62;11.81
17/09/1993;4.75;9.25;19.94;21.75;12
20/09/1993;4.73;9.25;20;21.37;11.56
21/09/1993;4.75;9.13;19.94;21.25;11.22
22/09/1993;4.83;9.25;19.69;21.37;11.31
23/09/1993;4.92;9.25;19.62;21.37;11.63
24/09/1993;5;9.13;19.44;21.31;11.66
27/09/1993;5.14;9;19.62;21.5;11.78
28/09/1993;5.25;9;19.5;21.37;11.56
29/09/1993;5.19;9;19.44;21.19;11.22
30/09/1993;5.16;9;19.19;21.12;11.25
1/10/1993;5.12;9;19.37;21;11.44
4/10/1993;5.16;9.13;19.31;21.06;11.78
5/10/1993;5.2;9;18.81;20.94;11.5
6/10/1993;5.3;9.13;19;20.69;11.31
7/10/1993;5.26;9.13;18.87;20.56;11.25
8/10/1993;5.28;9.13;18.69;20.62;11.25
11/10/1993;5.25;9.25;18.69;21;11.56
12/10/1993;5.27;9.25;18.69;21.06;11.31
13/10/1993;5.2;9.25;18.69;21.06;11.31
14/10/1993;5.13;9.13;19.06;22.06;11.59
15/10/1993;5.05;9.25;18.87;22;12.13
18/10/1993;5.19;9.25;19;21.81;12.03
19/10/1993;5.02;9.38;19.19;21.81;11.81
20/10/1993;5.06;9.25;19.31;22;11.91
21/10/1993;4.97;9.13;19.19;21.81;11.97
22/10/1993;5.02;9.25;19.13;21.37;11.69
25/10/1993;5.03;9.25;18.69;21.44;11.56
26/10/1993;4.97;9.13;18.31;21.44;11.75
27/10/1993;4.99;9;18.62;21.5;11.78
28/10/1993;4.94;9;18.81;21.5;11.97
29/10/1993;5.01;9;18.75;21.69;12.09
1/11/1993;5.05;9;18.87;21.56;12.97
2/11/1993;5.02;9.13;18.81;21.31;13.38
3/11/1993;4.91;9;18.87;21;13
4/11/1993;4.78;9.13;18.69;20.75;12.69
5/11/1993;4.92;9.13;18.62;20.75;13.06
8/11/1993;4.91;9;18.37;20.75;13.22
9/11/1993;4.89;9.13;17.94;20.56;13.38
10/11/1993;5.09;9;17.75;20.31;13.03
11/11/1993;5.1;9;17.81;20.06;12.84
12/11/1993;5.12;9.13;18.19;20.37;12.59
15/11/1993;5.03;9.13;18.5;20.69;12.41
16/11/1993;5.14;9;18.81;21.06;12.59
17/11/1993;5.05;9;20.38;21.19;12.56
18/11/1993;5.02;9;19.56;21;12.56
19/11/1993;5.01;9;19.25;21.31;12.66
22/11/1993;4.81;9.13;19.37;21.06;12.63
23/11/1993;4.84;8.25;19.5;21.12;12.44
24/11/1993;4.92;8.25;19.25;21;12.38
25/11/1993;4.92;8.25;19.25;21;12.38
26/11/1993;4.94;8.13;19.37;21.12;12.22
29/11/1993;4.97;8.25;19.56;21.12;12.09
30/11/1993;5;8.38;19.31;21;11.97
1/12/1993;5.09;8.25;18.94;21.12;12.09
2/12/1993;5.18;8.25;18.94;21.25;12.06
3/12/1993;5.36;8.25;19.06;21.44;12
6/12/1993;5.3;8.5;19.44;21.75;11.88
7/12/1993;5.34;8.25;20.5;22;11.66
8/12/1993;5.22;8.25;19.81;21.87;11.72
9/12/1993;5.07;8.25;19.94;21.81;11.69
10/12/1993;5.12;8.25;20;21.75;11.41
13/12/1993;5.09;8.25;20.56;21.87;11.28
14/12/1993;5;8.13;20.56;21.62;11.16
15/12/1993;4.98;8.25;21.37;21.31;11.53
16/12/1993;5;8.13;21.87;21.69;11.47
17/12/1993;5.03;8.38;22.19;21.31;11.25
20/12/1993;5.12;8.13;22.31;21.44;11.16
21/12/1993;5.16;8.13;21.94;21.75;10.84
22/12/1993;5.07;8.25;21.81;22;11.16
23/12/1993;5.05;8.13;21.87;21.75;11.47
24/12/1993;5.05;8.13;21.87;21.75;11.47
27/12/1993;5.03;8.25;22.12;22.12;11.41
28/12/1993;5.17;8.25;21.81;22.31;11.31
29/12/1993;5.09;8.25;21.56;22.5;11.41
30/12/1993;5.08;8.25;21.56;22.44;11.47
31/12/1993;5.04;8.5;21.63;22.31;11.56
3/01/1994;5.01;8.25;21.81;22.25;11.69
4/01/1994;5.03;8.25;21.5;22.06;12.19
5/01/1994;5.14;8.25;21.37;21.5;12.13
6/01/1994;5.29;8.25;21.63;21.06;12.13
7/01/1994;5.33;8.25;21.44;21.31;12.31
10/01/1994;5.36;8.38;21.37;21.69;12.5
11/01/1994;5.33;8.38;21.31;21.37;12.5
12/01/1994;5.34;8.38;21.44;21.62;12.88
13/01/1994;5.34;8.5;21.81;21.31;12.91
14/01/1994;5.35;8.38;22.19;21.25;13.06
17/01/1994;5.3;8.38;22.25;20.81;12.97
18/01/1994;5.29;8.5;22.12;20.5;12.91
19/01/1994;5.2;8.38;22.06;20.75;12.81
20/01/1994;5.39;8.5;22.25;20.69;13.13
21/01/1994;5.39;8.38;22.56;20.62;12.97
24/01/1994;5.33;8.38;22.25;20.25;12.91
25/01/1994;5.32;8.38;21.5;20.37;12.75
26/01/1994;5.27;8.38;21.37;20.5;12.78
27/01/1994;5.27;8.38;21.31;20.87;12.47
28/01/1994;5.3;8.38;21.31;20.62;12.53
31/01/1994;5.32;8.25;21.63;20.44;12.5
1/02/1994;5.32;8.25;21.37;20.75;12.53
2/02/1994;5.25;8.25;21.75;20.75;12.53
3/02/1994;5.28;8.25;21.44;20.87;12.59
4/02/1994;5.08;8.25;21.25;20.37;12.63
7/02/1994;5.05;8.25;21.25;20.37;12.5
8/02/1994;4.92;8.38;21.63;20.12;12.53
9/02/1994;4.98;8.38;21.63;20.25;12.75
10/02/1994;4.96;8.25;21.75;20.37;12.59
11/02/1994;4.92;8.25;21.81;20.75;12.5
14/02/1994;4.95;8.25;22.31;20.5;12.53
15/02/1994;4.98;8.38;22.19;20.44;12.59
16/02/1994;4.92;8.25;23.25;20.69;12.81
17/02/1994;4.91;8.38;23.87;20.87;12.84
18/02/1994;5;8.38;23.75;20.75;12.81
21/02/1994;5;8.38;23.75;20.75;12.81
22/02/1994;4.97;8.13;23.75;21.25;12.78
23/02/1994;5.06;8.13;23.44;21.31;12.91
24/02/1994;4.99;8;23.44;21;12.59
25/02/1994;5.06;8.13;23.69;21;12.63
28/02/1994;5.16;7.88;23.37;21.31;12.94
1/03/1994;5.2;8;23.12;21.19;12.91
2/03/1994;5.17;8;23.37;21.06;12.88
3/03/1994;5.06;7.88;23.12;20.81;12.69
4/03/1994;5.06;7.75;23.56;20.81;12.97
7/03/1994;5.08;7.88;23.87;20.81;13.34
8/03/1994;5.06;8;23.5;20.5;13.69
9/03/1994;5.05;7.88;23.37;20.44;13.53
10/03/1994;5.05;8;23.44;20.37;13.19
11/03/1994;5.11;7.88;23.81;20.44;13.25
14/03/1994;5.24;7.88;23.94;20.81;13.38
15/03/1994;5.3;8;23.37;20.56;13.63
16/03/1994;5.3;8;23.06;20.56;14.38
17/03/1994;5.28;8.13;22.88;20.75;14.25
18/03/1994;5.3;8;23.5;20.94;14.28
21/03/1994;5.2;8;23;21;14.38
22/03/1994;5.3;8;23;21.06;14.53
23/03/1994;5.39;8.25;23.12;20.94;14.19
24/03/1994;5.45;8.25;23.19;20.94;14
25/03/1994;5.47;8.25;22.88;20.87;13.94
28/03/1994;5.4;8;22.94;21.06;13.91
29/03/1994;5.16;7.88;22.81;20.94;13.75
30/03/1994;5.23;8;22.69;20.5;13.28
31/03/1994;5.3;7.88;22.25;20.31;13.25
1/04/1994;5.3;7.88;22.25;20.31;13.25
4/04/1994;5.28;7.63;22.12;20.12;13.16
5/04/1994;5.48;7.75;22.69;20.25;13.25
6/04/1994;5.56;7.75;22.75;20.5;13.66
7/04/1994;5.61;8;22.62;20.62;14.31
8/04/1994;5.44;7.75;22.37;20.56;14.53
11/04/1994;5.44;7.75;22.56;20.19;14.53
12/04/1994;5.3;7.75;22.88;19.87;14.41
13/04/1994;5.3;7.75;22.56;20.25;14.19
14/04/1994;5.26;7.75;22.62;19.69;14.06
15/04/1994;5.3;7.75;22.62;19.69;14.03
18/04/1994;5.19;7.88;22.37;19.69;13.56
19/04/1994;5.51;7.75;22.69;19.81;13.47
20/04/1994;5.59;7.63;22.06;19.94;13.38
21/04/1994;5.72;7.75;22.12;20.25;13.5
22/04/1994;5.73;7.88;21.87;20;13.56
25/04/1994;5.86;8;22.37;20.31;13.63
26/04/1994;5.93;7.88;22.44;20.25;13.5
27/04/1994;5.93;7.88;22.44;20.25;13.5
28/04/1994;5.76;7.75;22.25;20.62;13.47
29/04/1994;5.78;7.75;22.5;20.87;13.41
2/05/1994;5.97;7.75;22.37;20.94;13.47
3/05/1994;5.84;7.75;22.37;20.75;13.47
4/05/1994;5.95;7.75;22.25;20.75;13.44
5/05/1994;5.9;7.75;22.5;20.56;13.34
6/05/1994;5.77;7.75;22.31;20.12;13.34
9/05/1994;5.77;7.5;22.25;19.75;13.5
10/05/1994;5.87;7.5;22.37;19.87;13.84
11/05/1994;5.84;7.5;22;20;13.75
12/05/1994;5.91;7.38;22;20.12;14.03
13/05/1994;6.03;7.5;21.87;19.75;14.41
16/05/1994;5.94;7.5;21.87;19.87;14.25
17/05/1994;5.91;7.75;21.87;20.25;14.16
18/05/1994;6.07;7.75;21.81;20.31;14.41
19/05/1994;6.15;7.88;22.12;20.56;15.09
20/05/1994;6.11;7.63;22.12;20.44;14.78
23/05/1994;6.32;7.63;21.94;20.19;15.22
24/05/1994;6.39;7.75;22.12;20.06;15.16
25/05/1994;6.56;7.88;22.25;20.12;15.06
26/05/1994;6.5;7.88;23.5;20.37;15
27/05/1994;6.55;7.63;23.19;20.31;14.84
30/05/1994;6.55;7.63;23.19;20.31;14.84
31/05/1994;6.72;7.63;23.19;20.12;14.75
1/06/1994;6.62;7.75;23.37;20.5;14.53
2/06/1994;6.53;7.75;23.94;20.81;14.44
3/06/1994;6.61;7.75;24.12;21;14.47
6/06/1994;6.81;7.88;24.37;21.06;14.19
7/06/1994;6.7;7.88;24.44;21.12;14.16
8/06/1994;6.5;7.88;24.37;20.94;14.81
9/06/1994;6.53;7.88;23.87;20.31;14.78
10/06/1994;6.57;8;24.12;20.12;14.91
13/06/1994;6.61;7.75;24.25;19.69;14.69
14/06/1994;6.7;7.88;24.37;19.94;14.97
15/06/1994;6.78;7.88;24.56;19.94;14.78
16/06/1994;6.7;8;24.94;20.37;14.81
17/06/1994;6.62;8;24.19;20;14.75
20/06/1994;6.69;7.75;23.87;20.12;14.69
21/06/1994;6.58;7.75;24;20.06;14.69
22/06/1994;6.44;7.75;24.12;20.37;14.78
23/06/1994;6.27;7.88;23.94;20.25;14.63
24/06/1994;6.19;7.63;23.19;20.06;14.38
27/06/1994;6.48;7.63;23.37;20.25;14.28
28/06/1994;6.41;7.63;23.44;20.19;14.22
29/06/1994;6.42;7.75;23.62;20.44;14.59
30/06/1994;6.45;7.63;23.12;20.31;14.94
1/07/1994;6.28;7.63;23.19;20.81;15.19
4/07/1994;6.28;7.63;23.19;20.81;15.19
5/07/1994;6.14;7.63;23.56;20.75;15.16
6/07/1994;6.04;7.63;23.44;20.75;14.81
7/07/1994;6.3;7.75;23.81;20.81;15
8/07/1994;6.19;7.63;23.75;20.94;15.53
11/07/1994;6.05;7.75;23.69;21;15.69
12/07/1994;6;7.63;23.44;21;15.5
13/07/1994;6.19;7.63;23.56;20.94;15.53
14/07/1994;6.09;7.75;23.69;21.06;15.63
15/07/1994;6.08;7.75;23.37;21.19;15.28
18/07/1994;6.31;7.75;23.44;21.19;15.53
19/07/1994;6.27;7.75;23.31;21.25;15.72
20/07/1994;6.05;7.63;23.06;21.12;15.81
21/07/1994;5.97;7.63;23;21.25;15.63
22/07/1994;6.32;7.63;23;21.31;15.28
25/07/1994;6.4;7.5;23;21.62;15.38
26/07/1994;6.3;7.38;22.56;21.5;15.41
27/07/1994;6.19;7.5;22.69;21.69;15.75
28/07/1994;6.19;7.5;22.5;22.06;15.56
29/07/1994;6.44;7.38;22.31;22.19;15.38
1/08/1994;6.67;7.38;22.56;22.19;15.5
2/08/1994;6.6;7.38;22.81;22.06;15.53
3/08/1994;6.67;7.5;22.69;21.94;15.84
4/08/1994;6.59;7.5;22.69;21.94;16
5/08/1994;6.56;7.5;22.5;21.94;16.13
8/08/1994;6.62;7.63;22.5;21.94;16.03
9/08/1994;6.69;7.5;22.56;21.94;16.06
10/08/1994;6.77;7.5;22.44;22;16
11/08/1994;6.91;7.63;22.37;21.81;15.91
12/08/1994;6.91;7.5;22.44;22.25;16
15/08/1994;6.8;7.5;22.88;22.12;16
16/08/1994;6.86;7.63;23.06;22.81;16.5
17/08/1994;6.98;7.5;23.06;23.06;16.34
18/08/1994;6.94;7.38;22.56;23.81;15.5
19/08/1994;6.86;7.5;22.5;23.37;16.13
22/08/1994;6.83;7.38;22.06;23.25;16.06
23/08/1994;6.94;7.5;22;23.25;16.31
24/08/1994;6.97;7.38;22.12;23.12;16.53
25/08/1994;7.02;7.38;22.12;23.12;16.41
26/08/1994;7.11;7.38;22.56;23.31;16.31
29/08/1994;7.13;7.38;22.56;23.12;16.19
30/08/1994;7.3;7.5;22.56;23.06;16.03
31/08/1994;7.27;7.5;22.75;23;16.09
1/09/1994;7.02;7.38;22.88;23;16.19
2/09/1994;7;7.5;22.94;23.12;15.97
5/09/1994;7;7.5;22.94;23.12;15.97
6/09/1994;7;7.5;22.88;22.94;16.03
7/09/1994;7.16;7.38;23.19;23.12;15.97
8/09/1994;7.24;7.5;23.06;23.06;16.41
9/09/1994;7.11;7.5;22.88;22.69;16.19
12/09/1994;7.02;7.38;22.62;22.69;16
13/09/1994;7.2;7.38;22.62;23;16.09
14/09/1994;7.2;7.25;22.69;23.56;16
